,g_song_id,writer_id,writer_name
892,441814,34883,James Michael
893,441822,110,Pharrell Williams
894,441822,14935,Daley
895,441867,20442,KC Rebell
896,441874,18331,P.A.
897,441874,20442,KC Rebell
898,441877,17456,Majoe
899,441877,20442,KC Rebell
900,441912,37491,Andy Partridge
901,441942,12936,RiFF RAFF
902,441959,12840,Fler
903,441959,12338,Bushido
904,441975,2032,Die Antwoord
905,442019,20337,Kurdo
906,442019,20442,KC Rebell
907,442057,204913,Bryan Ferry
908,442065,15633,Dirt Nasty
909,442065,1289,Andy Milonakis
910,442065,12936,RiFF RAFF
911,442084,654,Mike Posner
912,442084,12936,RiFF RAFF
913,442099,23863,Adam Sandler
914,442120,557297,"Robert ""Bobby"" Rogers"
915,442120,1223,Smokey Robinson
916,442184,2032,Die Antwoord
917,442188,2032,Die Antwoord
918,442189,12199,Rittz
919,442189,506,Tech N9ne
920,442189,5307,Wrekonize
921,442191,2032,Die Antwoord
922,442196,2032,Die Antwoord
923,442198,506,Tech N9ne
924,442199,11189,Serj Tankian
925,442199,1402692,"Scott ""The Ninja"" Stevens"
926,442199,2112,Krizz Kaliko
927,442199,2115,Seven
928,442199,185648,John 5
929,442199,506,Tech N9ne
930,442206,11590,Twisted Insane
931,442206,211654,Charlie Ray
932,442249,357680,Stephen Duffy
933,442249,2215,Robbie Williams
934,442313,1505,Nelly Furtado
935,442313,645546,Brian West
936,442314,185857,Secret Service Agents
937,442314,420,Blu
938,442315,1505,Nelly Furtado
939,442317,38996,Tracey Thorn
940,442357,14857,Ateyaba
941,442359,14857,Ateyaba
942,442366,12418,Ed Sheeran
943,442402,24308,Elvis Costello
944,442433,51692,Martin Johnson
945,442433,17412,Gavin DeGraw
946,442437,649380,John Flansburgh
947,442437,376317,John Linnell
948,442452,14258,EpicLLOYD
949,442452,12135,Nice Peter
950,442452,1720,Watsky
951,442452,37227,Zach Sherwin
952,442473,18722,Grimes
953,442481,685,"Tyler, The Creator"
954,442539,541294,Gillian Gilbert
955,442539,541293,Stephen Morris
956,442539,647006,Peter Hook
957,442539,541292,Bernard Sumner
958,442539,1019752,Keith Allen
959,442546,14963,Dizzy Wright
960,442567,55027,Billie Joe Armstrong
961,442569,110,Pharrell Williams
962,442569,13,Gucci Mane
963,442624,214301,NF
964,442624,5953,Flame
965,442628,55027,Billie Joe Armstrong
966,442628,619482,Mike Dirnt
967,442628,619483,Tré Cool
968,442647,455,Lil B
969,442653,2032,Die Antwoord
970,442656,14724,Niro
971,442693,1422,Danny Brown
972,442693,12936,RiFF RAFF
973,442720,127642,Tove Lo
974,442720,402807,Jakob Jerlström
975,442720,402806,Ludvig Söderberg
976,442748,455,Lil B
977,442756,13711,Alonzo
978,442778,14238,Kay One
979,442806,11205,Trey Parker
980,442808,59716,Matt Stone
981,442808,11205,Trey Parker
982,442828,41903,Chris Braide
983,442828,16775,Sia
984,442832,22001,Isaiah Rashad
985,442832,30192,Kevin Gates
986,442832,25418,August Alsina
987,442832,18814,Vic Mensa
988,442832,16751,Chance the Rapper
989,442835,12078,Summer Cem
990,442835,12076,Farid Bang
991,442835,20442,KC Rebell
992,442839,21785,Enapoinka
993,442839,22187,Missak
994,442839,21834,Eddy Woogy
995,442839,67986,Abdel Lertri
996,442839,21988,Kalam's
997,442839,19541,Anton Serra
998,442839,16163,Lucio Bukowski
999,442839,14191,Paco
1000,442839,136731,Robse
1001,442839,249396,Suik'on Blaze AD
1002,442839,19217,Vald
1003,442857,1020542,Leon Du Toit
1004,442862,29978,Mike WiLL Made-It
1005,442862,805,Miley Cyrus
1006,442870,19392,Herzog
1007,442878,24364,PSY
1008,442878,46,Snoop Dogg
1009,442913,2032,Die Antwoord
1010,442921,2032,Die Antwoord
1011,442925,899,"""Weird Al"" Yankovic"
1012,442929,257,Waka Flocka Flame
1013,442935,12459,Jack White
1014,442944,12459,Jack White
1015,442946,255,Lloyd Banks
1016,442946,882,Kidd Kidd
1017,442946,402,Young Buck
1018,442946,556,Tony Yayo
1019,442946,108,50 Cent
1020,442956,12459,Jack White
1021,442975,455,Lil B
1022,442976,12459,Jack White
1023,442984,12459,Jack White
1024,442988,12459,Jack White
1025,442995,12459,Jack White
1026,442995,154735,Blind Willie McTell
1027,443002,16808,Chief Keef
1028,443002,1104306,TrueMadeThis
1029,443009,12459,Jack White
1030,443028,228,Method Man
1031,443028,1273,Kery James
1032,443030,960913,Bill Cuomo
1033,443030,461471,Craig Krampf
1034,443030,568002,Randy Goodrum
1035,443030,63566,Steve Perry
1036,443031,626444,John Lang
1037,443031,626443,Steve George
1038,443031,169282,Richard Page
1039,443035,8619,Billy Ocean
1040,443035,28042,"Robert John ""Mutt"" Lange"
1041,443038,414881,Holland-Dozier-Holland
1042,443038,131429,Will Jennings
1043,443038,126406,Steve Winwood
1044,443041,131429,Will Jennings
1045,443041,126406,Steve Winwood
1046,443042,126406,Steve Winwood
1047,443042,131429,Will Jennings
1048,443047,131429,Will Jennings
1049,443047,126406,Steve Winwood
1050,443089,14509,Kevin Ross
1051,443089,31928,Troy Taylor
1052,443089,56962,Ezekiel Lewis
1053,443089,672885,Edrick Miles
1054,443089,51647,"Brandon ""B.A.M."" Alexander"
1055,443089,326,Trey Songz
1056,443144,12684,Passionate MC
1057,443144,15008,E Money
1058,443144,55966,Jeff Turner
1059,443150,105059,Jerry Garcia
1060,443150,127011,Robert Hunter
1061,443308,11590,Twisted Insane
1062,443308,28803,Crucified
1063,443332,452038,Charmaine Sylvers
1064,443332,458304,Nidra Beard
1065,443332,452044,Dana Meyers
1066,443337,2032,Die Antwoord
1067,443351,7388,Trip Lee
1068,443351,1401,Lecrae
1069,443360,173515,Brandon Hodge
1070,443360,1375660,Javonte Pollard
1071,443360,50443,Kenyon Dixon
1072,443364,18047,Joey Bada$$
1073,443364,939,Freddie Gibbs
1074,443366,2032,Die Antwoord
1075,443369,422875,Harvey Mason Jr.
1076,443369,71214,Damon Thomas
1077,443378,16808,Chief Keef
1078,443383,14868,Priscilla Renea
1079,443383,352735,Brett James
1080,443383,156397,Chris DeStefano
1081,443413,55582,Framal
1082,443413,13259,Doums
1083,443413,14072,2zer
1084,443413,58094,Mekra
1085,443413,13956,Jazzy Bazz
1086,443413,14071,Deen Burbigo
1087,443413,13063,Nekfeu
1088,443413,13948,Eff Gee
1089,443413,13062,Alpha Wann
1090,443413,17297,Fonky Flav'
1091,443439,1185,Lily Allen
1092,443480,30428,Justin Pierre
1093,443502,553136,Chad Gray
1094,443502,794155,Ryan Martinie
1095,443502,794156,Greg Tribbett
1096,443502,794157,Matthew McDonough
1097,443505,65109,Rich the Kid
1098,443511,1006698,Seys Christophe
1099,443511,511160,Nabil Ghrib
1100,443511,20736,Vincenzo
1101,443511,13711,Alonzo
1102,443511,1431,Soprano
1103,443520,1015,Chester Bennington
1104,443520,271318,Joe Hahn
1105,443520,635618,Dave Farrell
1106,443520,4431,Mike Shinoda
1107,443520,177201,Brad Delson
1108,443520,643808,Rob Bourdon
1109,443520,126460,Daron Malakian
1110,443538,1319,Meek Mill
1111,443538,27638,KeY Wane
1112,443538,27765,Salaam Remi
1113,443538,1234,Jazmine Sullivan
1114,443540,13277,Lou Reed
1115,443544,432,Chris Webby
1116,443544,40783,Jitta On The Track
1117,443547,13277,Lou Reed
1118,443552,334,Justin Timberlake
1119,443552,71214,Damon Thomas
1120,443552,422875,Harvey Mason Jr.
1121,443555,13277,Lou Reed
1122,443557,656821,Stephen Carpenter
1123,443557,14195,Deftones
1124,443566,2035,G-Unit
1125,443567,39402,Swings
1126,443567,45623,Vasco
1127,443567,186330,C Jamm
1128,443567,66157,GIRIBOY
1129,443567,1156823,Genius Nochang
1130,443569,13277,Lou Reed
1131,443570,13277,Lou Reed
1132,443578,13277,Lou Reed
1133,443580,13277,Lou Reed
1134,443624,34572,"Richard ""Dick"" Rudolph"
1135,443624,25699,Minnie Riperton
1136,443631,73910,Hozier
1137,443638,1273,Kery James
1138,443653,19161,Dirty Heads
1139,443678,1034865,Lukas “Lulou” Loules
1140,443678,302826,Alexander Kronlund
1141,443678,179206,Savan Kotecha
1142,443678,27835,Max Martin
1143,443678,1519,Kesha
1144,443678,27836,Shellback
1145,443729,13277,Lou Reed
1146,443734,1001882,Doug Yule
1147,443734,13277,Lou Reed
1148,443734,190299,Sterling Morrison
1149,443736,13277,Lou Reed
1150,443738,13277,Lou Reed
1151,443741,13277,Lou Reed
1152,443744,13277,Lou Reed
1153,443748,13277,Lou Reed
1154,443842,1082201,Gustavo Manzur
1155,443842,39064,Morrissey
1156,443857,1082104,Boz Boorer
1157,443857,39064,Morrissey
1158,443859,1082104,Boz Boorer
1159,443859,39064,Morrissey
1160,443863,88813,Offset
1161,443863,47103,PeeWee Longway
1162,443863,61600,Quavo
1163,443868,985247,Fede (Lyricalz)
1164,443868,1156072,Storyteller (Rapper)
1165,443868,186522,DJ Gruff
1166,443868,46879,Top Cat
1167,443868,186525,Chef Ragoo
1168,443868,186526,Speaker Cenzou
1169,443868,1003701,Lefty a.k.a. Left Side
1170,443868,344281,Camelz Finnezza Click
1171,443868,48425,Neffa
1172,443927,634632,Dean Fertita
1173,443927,336091,Jack Lawrence
1174,443927,12459,Jack White
1175,443928,336091,Jack Lawrence
1176,443928,76248,Alison Mosshart
1177,443929,1128116,John Walter Bratton
1178,443929,58528,Jimmy Kennedy
1179,443965,25005,Ty Dolla $ign
1180,443965,24823,Rich Homie Quan
1181,443965,33238,Lil Bibby
1182,443980,455,Lil B
1183,444011,1149265,Mic Todd
1184,444011,979406,Travis Stever
1185,444011,224302,Chris Pennie
1186,444011,221961,Claudio Sanchez
1187,444018,548149,Vincent Turner
1188,444018,1001,Natasha Bedingfield
1189,444065,59221,Dean Pitchford
1190,444065,1897,Kenny Loggins
1191,444084,14724,Niro
1192,444085,204611,Genius
1193,444088,15740,Lana Del Rey
1194,444088,55444,Greg Kurstin
1195,444095,13999,MC Kamau
1196,444099,16808,Chief Keef
1197,444120,535,R. Kelly
1198,444125,14238,Kay One
1199,444155,1401,Lecrae
1200,444200,117258,Okasian
1201,444200,39402,Swings
1202,444201,39402,Swings
1203,444219,148761,Takeoff
1204,444219,61600,Quavo
1205,444219,20503,Young Thug
1206,444256,2075,Dumbfoundead
1207,444298,644559,Danju
1208,444298,14536,Cro
1209,444312,13118,Devon Baldwin
1210,444312,173279,John Michael Rouchell
1211,444312,35155,Christoph Andersson
1212,444312,11395,G-Eazy
1213,444408,616113,Dave Bassett
1214,444408,351336,Brent Smith
1215,444417,13119,$-Crew
1216,444417,13948,Eff Gee
1217,444417,55582,Framal
1218,444417,13259,Doums
1219,444417,14072,2zer
1220,444417,58094,Mekra
1221,444417,13956,Jazzy Bazz
1222,444417,14071,Deen Burbigo
1223,444417,13063,Nekfeu
1224,444417,13062,Alpha Wann
1225,444417,17297,Fonky Flav'
1226,444438,17964,Shen
1227,444438,12840,Fler
1228,444458,14086,Don McLean
1229,444465,36564,Peter Gabriel
1230,444517,88323,Shawn Stockman
1231,444517,387916,Nathan Morris
1232,444517,493716,Michael Bivins
1233,444517,39842,Dallas Austin
1234,444524,1688,Ghetts
1235,444579,6412,KYLE
1236,444579,11620,Skizzy Mars
1237,444579,11395,G-Eazy
1238,444589,5273,DJ Muggs
1239,444589,2032,Die Antwoord
1240,444596,163726,Okmalumkoolkat
1241,444662,11395,G-Eazy
1242,444721,61445,Arsonal
1243,444721,18316,Hitman Holla
1244,444733,12620,MoTrip
1245,444733,12338,Bushido
1246,444745,68734,Brad Smith
1247,444745,628170,Shannon Hoon
1248,444769,29615,Graham Nash
1249,444772,67781,Nyrell
1250,444772,14607,A$AP Nast
1251,444772,15369,A$AP Ferg
1252,444772,14624,A$AP Twelvyy
1253,444772,12417,A$AP Rocky
1254,444772,21894,A$AP Mob
1255,444775,14378,Da$h
1256,444775,2049,Ab-Soul
1257,444778,420,Blu
1258,444779,3256,Trav
1259,444779,20185,Travis Scott
1260,444779,1319,Meek Mill
1261,444783,42357,Rhythm D
1262,444783,62604,Menajahtwa
1263,444850,1117524,"Clarence ""Sonny"" Henry"
1264,444875,14598,Iggy Azalea
1265,444948,144758,Jimmy Van Heusen
1266,444948,517592,Sammy Cahn
1267,444994,14724,Niro
1268,444995,14724,Niro
1269,444999,1042053,Nino B
1270,444999,22280,Koro
1271,444999,14724,Niro
1272,445000,22146,Celo
1273,445000,22147,Abdï
1274,445001,14724,Niro
1275,445003,14724,Niro
1276,445004,14724,Niro
1277,445005,36478,Nassi
1278,445005,14724,Niro
1279,445006,14724,Niro
1280,445007,14724,Niro
1281,445008,19217,Vald
1282,445009,221274,Adam Levin
1283,445009,1056107,Noah Feldshuh
1284,445009,1040258,Sam Harris
1285,445009,1019591, Casey Harris
1286,445009,1366992,A. Grant
1287,445009,59118,Mike Del Rio
1288,445009,29473,Alex da Kid
1289,445009,84975,Jamie N Commons
1290,445036,25929,Hanybal
1291,445036,22146,Celo
1292,445036,22147,Abdï
1293,445039,22146,Celo
1294,445039,22147,Abdï
1295,445046,105483,Vixen
1296,445066,204611,Genius
1297,445067,128108,Jennifer Nettles
1298,445067,375362,Kristen Hall
1299,445067,325632,Kristian Bush
1300,445078,353925,Stephen Malkmus
1301,445079,353925,Stephen Malkmus
1302,445080,1195641,Troy Bieser
1303,445080,128108,Jennifer Nettles
1304,445080,375362,Kristen Hall
1305,445080,325632,Kristian Bush
1306,445084,353925,Stephen Malkmus
1307,445088,353925,Stephen Malkmus
1308,445150,1009171,Hannah Hooper
1309,445150,667836,Christian Zucconi
1310,445165,685,"Tyler, The Creator"
1311,445211,11590,Twisted Insane
1312,445212,404134,Ivan Shapovalov
1313,445215,76032,William Hutson
1314,445215,76033,Jonathan Snipes
1315,445215,76034,Daveed Diggs
1316,445217,204611,Genius
1317,445234,617382,Tim Rice-Oxley
1318,445234,617381,Tom Chaplin
1319,445234,617383,Richard Hughes
1320,445250,5347,Roger Troutman
1321,445250,473451,Larry Troutman
1322,445250,980620,Chris Stainton
1323,445250,41592,Ronnie Hudson
1324,445250,984968,Mikel Hooks
1325,445250,733645,Norman Durham
1326,445250,980448,Woody Cunningham
1327,445250,11749,Joe Cocker
1328,445260,69,J. Cole
1329,445337,149318,King-ISO
1330,445337,11590,Twisted Insane
1331,445337,211654,Charlie Ray
1332,445342,187271,Loretta Lynn
1333,445345,44274,Passenger
1334,445367,34990,Jeff Lynne
1335,445378,187271,Loretta Lynn
1336,445379,359676,Steve Moakler
1337,445379,607640,Travis Meadows
1338,445386,14624,A$AP Twelvyy
1339,445386,15213,A$AP Ant
1340,445386,15369,A$AP Ferg
1341,445386,14607,A$AP Nast
1342,445386,12417,A$AP Rocky
1343,445410,557215,Karen Rochelle
1344,445410,497405,Aimee Mayo
1345,445410,506152,Chris Lindsey
1346,445415,557215,Karen Rochelle
1347,445415,414218,Troy Verges
1348,445415,245302,Josh Kear
1349,445423,501532,Chris Tompkins
1350,445423,245302,Josh Kear
1351,445423,187319,Kellie Pickler
1352,445425,414218,Troy Verges
1353,445425,497405,Aimee Mayo
1354,445425,506152,Chris Lindsey
1355,445431,360812,Tony Martin
1356,445431,451365,Brett Beavers
1357,445431,355248,Catherine Britt
1358,445437,497405,Aimee Mayo
1359,445437,506152,Chris Lindsey
1360,445437,157236,Kyle Jacobs
1361,445437,187319,Kellie Pickler
1362,445438,958,Sufjan Stevens
1363,445441,958,Sufjan Stevens
1364,445442,1177,Taylor Swift
1365,445442,187319,Kellie Pickler
1366,445448,497405,Aimee Mayo
1367,445448,506152,Chris Lindsey
1368,445448,187319,Kellie Pickler
1369,445450,540901,Shane Stevens
1370,445450,497406,James T. Slater
1371,445450,557215,Karen Rochelle
1372,445462,14378,Da$h
1373,445462,2049,Ab-Soul
1374,445467,367406,Leslie Satcher
1375,445467,985331,Don Poythress
1376,445467,976496,Jimmy Ritchey
1377,445469,506152,Chris Lindsey
1378,445469,497405,Aimee Mayo
1379,445469,157236,Kyle Jacobs
1380,445469,187319,Kellie Pickler
1381,445473,367406,Leslie Satcher
1382,445473,187319,Kellie Pickler
1383,445476,394611,Chris Stapleton
1384,445476,409642,Liz Rose
1385,445476,609074,Morgane Hayes
1386,445483,1102003,Dale Dodson
1387,445483,75017,Dean Dillon
1388,445483,187319,Kellie Pickler
1389,445484,557215,Karen Rochelle
1390,445484,506152,Chris Lindsey
1391,445501,367406,Leslie Satcher
1392,445506,367406,Leslie Satcher
1393,445506,187319,Kellie Pickler
1394,445510,157236,Kyle Jacobs
1395,445510,187319,Kellie Pickler
1396,445514,479508,Brent Cobb
1397,445514,397903,Barry Dean
1398,445514,187319,Kellie Pickler
1399,445517,648576,Natalie Hemby
1400,445517,451360,Rodney Clawson
1401,445519,367406,Leslie Satcher
1402,445519,497406,James T. Slater
1403,445522,187319,Kellie Pickler
1404,445522,75017,Dean Dillon
1405,445522,1102003,Dale Dodson
1406,445529,422712,Rivers Rutherford
1407,445529,412328,Jeremy Stover
1408,445529,167063,Justin Moore
1409,445530,394611,Chris Stapleton
1410,445530,451602,Jim Beavers
1411,445531,412328,Jeremy Stover
1412,445531,167063,Justin Moore
1413,445531,1020735,Brian Maher
1414,445532,412328,Jeremy Stover
1415,445532,167063,Justin Moore
1416,445532,658700,Jamie Paulin
1417,445533,461450,Phil O'Donnell
1418,445533,422717,Wade Kirby
1419,445533,461447,Carson Chamberlain
1420,445534,1020735,Brian Maher
1421,445534,412328,Jeremy Stover
1422,445534,167063,Justin Moore
1423,445535,1020735,Brian Maher
1424,445535,412328,Jeremy Stover
1425,445535,167063,Justin Moore
1426,445536,1020735,Brian Maher
1427,445536,412328,Jeremy Stover
1428,445536,167063,Justin Moore
1429,445547,108183,Joan Javits
1430,445547,517650,Philip Springer
1431,445547,976764,Tony Springer
1432,445550,478231,Fred Wilhelm
1433,445550,1229379,Tammi Kidd Hutton
1434,445550,157236,Kyle Jacobs
1435,445551,647720,John Osborne
1436,445551,658699,T.J. Osborne
1437,445551,359676,Steve Moakler
1438,445552,187319,Kellie Pickler
1439,445552,157236,Kyle Jacobs
1440,445553,187319,Kellie Pickler
1441,445553,630807,Billy Montana
1442,445553,1229380,Phillip Lammonds
1443,445554,184255,​busbee
1444,445554,497405,Aimee Mayo
1445,445554,398449,Hillary Lindsey
1446,445555,409642,Liz Rose
1447,445555,187319,Kellie Pickler
1448,445555,157236,Kyle Jacobs
1449,445556,422712,Rivers Rutherford
1450,445556,1229381,Kalisa Ewing
1451,445557,1229382,John Ozier
1452,445557,630807,Billy Montana
1453,445557,510912,Joe Leathers
1454,445557,157236,Kyle Jacobs
1455,445558,367406,Leslie Satcher
1456,445558,451777,Gary Nicholson
1457,445559,1229386,Walt Wilkins
1458,445559,1229385,Davis Raines
1459,445583,455,Lil B
1460,445602,2197,Future
1461,445626,394611,Chris Stapleton
1462,445626,490531,Chris DuBois
1463,445626,199096,Jace Everett
1464,445636,246751,Rob Hatch
1465,445636,86864,Dallas Davidson
1466,445636,415668,Brett Jones
1467,445640,57363,Josh Turner
1468,445671,557215,Karen Rochelle
1469,445671,497405,Aimee Mayo
1470,445671,506152,Chris Lindsey
1471,445671,187319,Kellie Pickler
1472,445675,1125427,Angela Lauer
1473,445675,422827,Steve McEwan
1474,445677,571337,Wynn Varble
1475,445677,985331,Don Poythress
1476,445677,1011672,Tim Johnson
1477,445678,557215,Karen Rochelle
1478,445678,497405,Aimee Mayo
1479,445678,506152,Chris Lindsey
1480,445678,187319,Kellie Pickler
1481,445679,497405,Aimee Mayo
1482,445679,506152,Chris Lindsey
1483,445679,187319,Kellie Pickler
1484,445682,557215,Karen Rochelle
1485,445682,497405,Aimee Mayo
1486,445682,506152,Chris Lindsey
1487,445685,398449,Hillary Lindsey
1488,445685,497405,Aimee Mayo
1489,445685,506152,Chris Lindsey
1490,445685,497404,Marv Green
1491,445686,409642,Liz Rose
1492,445686,230746,Ashley Monroe
1493,445686,515194,Sally Jill Barris
1494,445689,557215,Karen Rochelle
1495,445689,497405,Aimee Mayo
1496,445689,506152,Chris Lindsey
1497,445689,187319,Kellie Pickler
1498,445691,497405,Aimee Mayo
1499,445691,506152,Chris Lindsey
1500,445691,187319,Kellie Pickler
1501,445706,461332,Bob McDill
1502,445710,501532,Chris Tompkins
1503,445710,398449,Hillary Lindsey
1504,445710,557215,Karen Rochelle
1505,445710,414218,Troy Verges
1506,445710,497405,Aimee Mayo
1507,445710,506152,Chris Lindsey
1508,445710,245302,Josh Kear
1509,445710,157236,Kyle Jacobs
1510,445710,187319,Kellie Pickler
1511,445766,387192,Billy James Foote
1512,445770,25090,Isaac Watts
1513,445770,1338034,J. D. Walt
1514,445770,63757,Chris Tomlin
1515,445835,980775,William H. Cummings
1516,445835,1009299,George Whitefield
1517,445835,522714,Felix Mendelssohn
1518,445835,170063,Charles Wesley
