,external_urls,genres,href,id,images,name,popularity,type,uri,followers_2
36,{'spotify': 'https://open.spotify.com/artist/5338fdSzGNOFD4cxAxDTeq'},"['dance pop', 'post-teen pop']",https://api.spotify.com/v1/artists/5338fdSzGNOFD4cxAxDTeq,5338fdSzGNOFD4cxAxDTeq,"[{'height': 640, 'url': 'https://i.scdn.co/image/b9d57fea53a61e0179cc0fbe1b293f748f7b8b06', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a756ebb6b70cf6281960137dd4103976d5b7671d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/298bf815cda115357056f99e1e3e890729458ebd', 'width': 160}]",Aaron Carter,53,artist,spotify:artist:5338fdSzGNOFD4cxAxDTeq,112232
37,{'spotify': 'https://open.spotify.com/artist/772SIFJQiXTCfxncTK1UMn'},"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/772SIFJQiXTCfxncTK1UMn,772SIFJQiXTCfxncTK1UMn,"[{'height': 1262, 'url': 'https://i.scdn.co/image/dcde9f17fe13adbb5b1444fa6788111207eb0bad', 'width': 1000}, {'height': 808, 'url': 'https://i.scdn.co/image/f78880ccee6105679c206bdeeabbab17838acab8', 'width': 640}, {'height': 252, 'url': 'https://i.scdn.co/image/36ee9d04a3fad9709e3090949434d05009424669', 'width': 200}, {'height': 81, 'url': 'https://i.scdn.co/image/34e955306dbdfe555ccb96492a077b50f2c755c5', 'width': 64}]",Aaron Hall,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn,171784
38,{'spotify': 'https://open.spotify.com/artist/57ALvbCBaCkNlgTOSiUPdT'},"['motown', 'soul']",https://api.spotify.com/v1/artists/57ALvbCBaCkNlgTOSiUPdT,57ALvbCBaCkNlgTOSiUPdT,"[{'height': 640, 'url': 'https://i.scdn.co/image/90e0b8ea30e238a1bf6d9852b23bc792870a976c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a4975a49d137a7649d6d23f6abc3cb9f473e9c2b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/83080de99c073b5ecdef91c9ad8398825c8de4f4', 'width': 160}]",Aaron Neville,55,artist,spotify:artist:57ALvbCBaCkNlgTOSiUPdT,50607
39,{'spotify': 'https://open.spotify.com/artist/4XwKU420OWVk38vz1KvH3M'},"['contemporary country', 'country', 'country road', 'country rock', 'outlaw country', 'redneck', 'traditional country']",https://api.spotify.com/v1/artists/4XwKU420OWVk38vz1KvH3M,4XwKU420OWVk38vz1KvH3M,"[{'height': 600, 'url': 'https://i.scdn.co/image/234d093367ba11b18d5e65bb269bc762145944f7', 'width': 561}, {'height': 214, 'url': 'https://i.scdn.co/image/6dcbaefae2be21b1efab5d22ba82a15a7bf12dc6', 'width': 200}, {'height': 68, 'url': 'https://i.scdn.co/image/c03ffc0752c57471f7ba2f8bface91d05238fabe', 'width': 64}]",Aaron Tippin,53,artist,spotify:artist:4XwKU420OWVk38vz1KvH3M,192647
40,{'spotify': 'https://open.spotify.com/artist/0LcJLqbBmaGUft1e9Mm8HV'},"['europop', 'swedish pop']",https://api.spotify.com/v1/artists/0LcJLqbBmaGUft1e9Mm8HV,0LcJLqbBmaGUft1e9Mm8HV,"[{'height': 640, 'url': 'https://i.scdn.co/image/733e98edfdc11feea07914532603c080fa432159', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0666d9d1b65b626e98c5273a4f44ff34951f8e1f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/91b0c71fb753135bc083a11043797ce05168d00a', 'width': 160}]",ABBA,79,artist,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,1440170
41,{'spotify': 'https://open.spotify.com/artist/2s79xe5F6eUQkjwjww27Fh'},"['art rock', 'dance rock', 'disco', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",https://api.spotify.com/v1/artists/2s79xe5F6eUQkjwjww27Fh,2s79xe5F6eUQkjwjww27Fh,"[{'height': 563, 'url': 'https://i.scdn.co/image/5f3a5d166208f063be876b29d54fe4d2f6290c3f', 'width': 1000}, {'height': 360, 'url': 'https://i.scdn.co/image/a171d1f68d74b323e0bfd32f7bab6bb52ccf0e79', 'width': 640}, {'height': 113, 'url': 'https://i.scdn.co/image/e29e2c32958b55bb92cb9800f0d8dfbb9421aef7', 'width': 200}, {'height': 36, 'url': 'https://i.scdn.co/image/60563a87f8508e46f2fe14b66d1827d2cadf8685', 'width': 64}]",ABC,54,artist,spotify:artist:2s79xe5F6eUQkjwjww27Fh,109662
42,{'spotify': 'https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un'},"['album rock', 'australian rock', 'hard rock', 'rock']",https://api.spotify.com/v1/artists/711MCceyCBcFnzjGY4Q7Un,711MCceyCBcFnzjGY4Q7Un,"[{'height': 1500, 'url': 'https://i.scdn.co/image/a16c5d95ede008ec905d6ca6d1b5abbf39ad4566', 'width': 1000}, {'height': 960, 'url': 'https://i.scdn.co/image/fb26e1c0e5779ac46b225651494ac14b6b8ebba7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/3d00e92fb05c62e2faf2908b34e6f24e0a4cb213', 'width': 200}, {'height': 96, 'url': 'https://i.scdn.co/image/2940421b19c6b8a26b073ef340290516ea0399e1', 'width': 64}]",AC/DC,83,artist,spotify:artist:711MCceyCBcFnzjGY4Q7Un,8577740
43,{'spotify': 'https://open.spotify.com/artist/3JDIAtVrJdQ7GFOX26LYpv'},"['album rock', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']",https://api.spotify.com/v1/artists/3JDIAtVrJdQ7GFOX26LYpv,3JDIAtVrJdQ7GFOX26LYpv,"[{'height': 640, 'url': 'https://i.scdn.co/image/0a6d672cf8c8efca8934e39d193e84f9c3cc3b17', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/b95282e8d1035df9280a7dd3d91be67e782d7645', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/2649e85646f7c6ccdff213ef6b9d880c084ed613', 'width': 160}]",Accept,56,artist,spotify:artist:3JDIAtVrJdQ7GFOX26LYpv,268683
44,{'spotify': 'https://open.spotify.com/artist/62olK5zZHSgFUXGDykgBL8'},"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",https://api.spotify.com/v1/artists/62olK5zZHSgFUXGDykgBL8,62olK5zZHSgFUXGDykgBL8,"[{'height': 667, 'url': 'https://i.scdn.co/image/7097a9d93c4c936a3842d7d82905c620914a2530', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/1e7f5566eecc0c414ef66fb2482dca2ca7778e30', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/98d612095d4b1d585d8c363273ae6c456520f4d8', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/7fa7c09947651959ffa3ad651f0216d047185011', 'width': 64}]",Ace Frehley,47,artist,spotify:artist:62olK5zZHSgFUXGDykgBL8,67640
45,{'spotify': 'https://open.spotify.com/artist/5ksRONqssB7BR161NTtJAm'},"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'new wave pop', 'pop rock', 'swedish pop']",https://api.spotify.com/v1/artists/5ksRONqssB7BR161NTtJAm,5ksRONqssB7BR161NTtJAm,"[{'height': 1000, 'url': 'https://i.scdn.co/image/df9a1dd7f15d98cdbef3ee8c44adae7dec4142d6', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/df9832bacbaeb43077530fa37a8178cea85cb956', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/1ac301a42a23cb9e941fe8d08cccf8ddd5744fec', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/5ee86988f195486b246862036d1155f5312b39fe', 'width': 64}]",Ace of Base,64,artist,spotify:artist:5ksRONqssB7BR161NTtJAm,214961
46,{'spotify': 'https://open.spotify.com/artist/2DppeCnNtvrLfEobq9Pw5r'},"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'ska', 'uk post-punk']",https://api.spotify.com/v1/artists/2DppeCnNtvrLfEobq9Pw5r,2DppeCnNtvrLfEobq9Pw5r,"[{'height': 1431, 'url': 'https://i.scdn.co/image/80cc2fa04e8b70041d4924c78731e954ee2096f8', 'width': 1000}, {'height': 916, 'url': 'https://i.scdn.co/image/4b46cc4732790988e11129aa8544e7c9b9540735', 'width': 640}, {'height': 286, 'url': 'https://i.scdn.co/image/b85d870b9ec8644480a6b6000195e77c1072cb14', 'width': 200}, {'height': 92, 'url': 'https://i.scdn.co/image/7481b5927a4ea25b9d9c6af2a5f25f242418331b', 'width': 64}]",Adam & The Ants,46,artist,spotify:artist:2DppeCnNtvrLfEobq9Pw5r,93209
47,{'spotify': 'https://open.spotify.com/artist/3QP0XPDwbvGivqDAaJ5f5G'},"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave']",https://api.spotify.com/v1/artists/3QP0XPDwbvGivqDAaJ5f5G,3QP0XPDwbvGivqDAaJ5f5G,"[{'height': 443, 'url': 'https://i.scdn.co/image/a0f28a395571a96478eb569b3931e18eee810656', 'width': 581}, {'height': 152, 'url': 'https://i.scdn.co/image/28cef9943b3056e0cddaf0c8d2cd9ab1e39b9020', 'width': 199}, {'height': 49, 'url': 'https://i.scdn.co/image/32140b59ef0faeae6f9a8fbb27cbb5a916c43cc1', 'width': 64}]",Adam Ant,44,artist,spotify:artist:3QP0XPDwbvGivqDAaJ5f5G,78047
48,{'spotify': 'https://open.spotify.com/artist/6prmLEyn4LfHlD9NnXWlf7'},"['australian pop', 'dance pop', 'idol', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/6prmLEyn4LfHlD9NnXWlf7,6prmLEyn4LfHlD9NnXWlf7,"[{'height': 640, 'url': 'https://i.scdn.co/image/50d1ab4c284b573bbeb2542f31939ded3325b300', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/6c7f8a25068c469a6b1812af44aa9f3dd1323655', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/523506495c78705e49bfd920c62510619eca1294', 'width': 160}]",Adam Lambert,64,artist,spotify:artist:6prmLEyn4LfHlD9NnXWlf7,766909
49,{'spotify': 'https://open.spotify.com/artist/2LB9H0px4qWbCHg9Axzhga'},"['comedy', 'comic']",https://api.spotify.com/v1/artists/2LB9H0px4qWbCHg9Axzhga,2LB9H0px4qWbCHg9Axzhga,"[{'height': 1023, 'url': 'https://i.scdn.co/image/b8795ab585d4014ce3d6e1822a3d422d737c348f', 'width': 1000}, {'height': 655, 'url': 'https://i.scdn.co/image/87df638a85ea00ef9564e6296821df10d5053add', 'width': 640}, {'height': 205, 'url': 'https://i.scdn.co/image/43eda68b5095196c0b10fcf5d93e528c17898730', 'width': 200}, {'height': 65, 'url': 'https://i.scdn.co/image/bfcfd7f6cc8fd16b4e7a76fd0b9790e8bf9b66d9', 'width': 64}]",Adam Sandler,43,artist,spotify:artist:2LB9H0px4qWbCHg9Axzhga,48266
50,{'spotify': 'https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY'},['pop'],https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY,4dpARuHxo51G3z768sgnrY,"[{'height': 1000, 'url': 'https://i.scdn.co/image/ccbe7b4fef679f821988c78dbd4734471834e3d9', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/f8737f6fda048b45efe91f81c2bda2b601ae689c', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/df070ad127f62d682596e515ac69d5bef56e0897', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/cbbdfb209cc38b2999b1882f42ee642555316313', 'width': 64}]",Adele,84,artist,spotify:artist:4dpARuHxo51G3z768sgnrY,11427267
51,{'spotify': 'https://open.spotify.com/artist/3n4ersmDo55xV4fPSCKpXb'},"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",https://api.spotify.com/v1/artists/3n4ersmDo55xV4fPSCKpXb,3n4ersmDo55xV4fPSCKpXb,"[{'height': 200, 'url': 'https://i.scdn.co/image/90193b9f603e0dcef2dd3c37f3509c9e65754012', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/60765046f6145cb2fa5e0a363b19a5387880cf42', 'width': 64}]",Adema,48,artist,spotify:artist:3n4ersmDo55xV4fPSCKpXb,108357
52,{'spotify': 'https://open.spotify.com/artist/266SmBZTt4zRzaKEANWbfQ'},"['hip pop', 'new jack swing', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/266SmBZTt4zRzaKEANWbfQ,266SmBZTt4zRzaKEANWbfQ,"[{'height': 640, 'url': 'https://i.scdn.co/image/69c0a9e211be22825c1b47e85b0cdc8f0e3addfe', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/fe4ffde23bb2712c6f610420838e0b2ab745af25', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f87f1e440525643619495753a2612630893105ee', 'width': 160}]",Adina Howard,47,artist,spotify:artist:266SmBZTt4zRzaKEANWbfQ,126357
53,{'spotify': 'https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH'},"['album rock', 'classic rock', 'hard rock', 'rock']",https://api.spotify.com/v1/artists/7Ey4PD4MYsKc5I2dolUwbH,7Ey4PD4MYsKc5I2dolUwbH,"[{'height': 640, 'url': 'https://i.scdn.co/image/c9cffe61851b0d00f4f44c0e4e10d6e723e32c93', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c98b7acb848aa5107e64c63bf7317eca95d2e79c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/113322d63ed65468a879aff1bde82bbf438fdbc9', 'width': 160}]",Aerosmith,77,artist,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,5177132
54,{'spotify': 'https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz'},"['alternative metal', 'emo', 'modern rock', 'pop punk', 'post-grunge', 'punk', 'screamo', 'skate punk']",https://api.spotify.com/v1/artists/19I4tYiChJoxEO5EuviXpz,19I4tYiChJoxEO5EuviXpz,"[{'height': 640, 'url': 'https://i.scdn.co/image/0d52007dc61774fd0495f7d74a1ae0babcf3da38', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/29b796d8acf912c399a6e409a6b8864a18d0f9a0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/73cf98a5df499094ccd72d29cc47880adffdf5f1', 'width': 160}]",AFI,64,artist,spotify:artist:19I4tYiChJoxEO5EuviXpz,422752
55,{'spotify': 'https://open.spotify.com/artist/4Icvbp9RDt5aY2TWDOVDsr'},"['gangster rap', 'hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/4Icvbp9RDt5aY2TWDOVDsr,4Icvbp9RDt5aY2TWDOVDsr,"[{'height': 1471, 'url': 'https://i.scdn.co/image/cf81fceb4fcc48c7319f75f290df9a6ace896c7c', 'width': 1000}, {'height': 941, 'url': 'https://i.scdn.co/image/b95ab6e789217e02b30bced3e78fcca47aafef40', 'width': 640}, {'height': 294, 'url': 'https://i.scdn.co/image/614cc23cd8903f315beb286f225dda7bf99a3d15', 'width': 200}, {'height': 94, 'url': 'https://i.scdn.co/image/8e3e527016eb338bd2beacab614c51806fdae541', 'width': 64}]",Afroman,61,artist,spotify:artist:4Icvbp9RDt5aY2TWDOVDsr,185579
56,{'spotify': 'https://open.spotify.com/artist/4UPcJIhr5K5fPsm4itqT7E'},"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/4UPcJIhr5K5fPsm4itqT7E,4UPcJIhr5K5fPsm4itqT7E,"[{'height': 1000, 'url': 'https://i.scdn.co/image/e33def061f043de3fae3e3f98abeca8045e9a121', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/21e74bc37879b433e84c29ef15d909d94dc7323a', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/aaf1b4034d5a8fe1a4d02506a49ff06f058a959c', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/68059ccf1a2619afd24f3806a53a91ebbd05ede9', 'width': 64}]",After 7,50,artist,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,192334
57,{'spotify': 'https://open.spotify.com/artist/4xXCRXOfQKQ2gjWxNhNzYW'},"['adult standards', 'mellow gold', 'soft rock']",https://api.spotify.com/v1/artists/4xXCRXOfQKQ2gjWxNhNzYW,4xXCRXOfQKQ2gjWxNhNzYW,"[{'height': 1099, 'url': 'https://i.scdn.co/image/e4fcfe8cf316b6463ecbe571d60973ea7b103d5d', 'width': 1000}, {'height': 703, 'url': 'https://i.scdn.co/image/44da9376f0fa4f9285d5efd8a7e7e5082043606c', 'width': 640}, {'height': 220, 'url': 'https://i.scdn.co/image/092a6e90dc020470ddbd44e8472a9443f6523d40', 'width': 200}, {'height': 70, 'url': 'https://i.scdn.co/image/d1df0b98e0764f8b030beda7f88959a3f608ca0a', 'width': 64}]",Air Supply,69,artist,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW,616108
58,{'spotify': 'https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV'},"['dance pop', 'pop', 'pop rap', 'r&b']",https://api.spotify.com/v1/artists/0z4gvV4rjIZ9wHck67ucSV,0z4gvV4rjIZ9wHck67ucSV,"[{'height': 640, 'url': 'https://i.scdn.co/image/2654dec641e9ce23b79574dbff1189bdff5f3248', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5b4ca8f438a3908e8b931bbe695f5b0cd300d402', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4691a13e776cf44172ace1e104d11810d3191629', 'width': 160}]",Akon,80,artist,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,1683770
59,{'spotify': 'https://open.spotify.com/artist/1fvz0vd4P0LNMkAysF1ivk'},"['funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/1fvz0vd4P0LNMkAysF1ivk,1fvz0vd4P0LNMkAysF1ivk,"[{'height': 640, 'url': 'https://i.scdn.co/image/d882ad6c6ed1dd29f8b05fda01d2b4f39ecc01c3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/dd8d9e8f6d52c606e2e1a863ab6b7eeaf44696ed', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c2691f58bd07fba4c6f465efcbde5076cc632a76', 'width': 160}]",Al B. Sure!,48,artist,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,192492
60,{'spotify': 'https://open.spotify.com/artist/08UXQkgCIXBodjXzU7NwFL'},[],https://api.spotify.com/v1/artists/08UXQkgCIXBodjXzU7NwFL,08UXQkgCIXBodjXzU7NwFL,[],Al DiMeola Project,10,artist,spotify:artist:08UXQkgCIXBodjXzU7NwFL,1054
61,{'spotify': 'https://open.spotify.com/artist/3dkbV4qihUeMsqN4vBGg93'},"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",https://api.spotify.com/v1/artists/3dkbV4qihUeMsqN4vBGg93,3dkbV4qihUeMsqN4vBGg93,"[{'height': 640, 'url': 'https://i.scdn.co/image/3204125720ef02294bbac0ff109a5919c141955f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/6df201e877205c39bebe4c420f3b2ef84ad66b17', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4c1d71cb0248f47f249b32c66f661f9ef3081ca8', 'width': 160}]",Al Green,68,artist,spotify:artist:3dkbV4qihUeMsqN4vBGg93,946690
62,{'spotify': 'https://open.spotify.com/artist/0TGsWvnbtExsbGUSWtXENE'},"['christmas', 'dixieland', 'easy listening', 'jazz trumpet', 'lounge', 'new orleans jazz', 'space age pop']",https://api.spotify.com/v1/artists/0TGsWvnbtExsbGUSWtXENE,0TGsWvnbtExsbGUSWtXENE,"[{'height': 1240, 'url': 'https://i.scdn.co/image/56f813f405b7d0c8b25dcae4f01d9dc6d582eefc', 'width': 1000}, {'height': 794, 'url': 'https://i.scdn.co/image/4302c33096c0b018cdfe7048e36dd5e1930b0424', 'width': 640}, {'height': 248, 'url': 'https://i.scdn.co/image/7325abcf0d0c9939ceb82a3f8ea901f420d80e76', 'width': 200}, {'height': 79, 'url': 'https://i.scdn.co/image/bb392dd37040e9e9939157deb96d977389530159', 'width': 64}]",Al Hirt,38,artist,spotify:artist:0TGsWvnbtExsbGUSWtXENE,7868
63,{'spotify': 'https://open.spotify.com/artist/3YR92OLKlvkK5oKNekSqXe'},"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'vocal jazz']",https://api.spotify.com/v1/artists/3YR92OLKlvkK5oKNekSqXe,3YR92OLKlvkK5oKNekSqXe,"[{'height': 1335, 'url': 'https://i.scdn.co/image/ded65a0f20d78c52655b56688dccd4f5f7b2d331', 'width': 1000}, {'height': 855, 'url': 'https://i.scdn.co/image/0328aeaea8dff5a8695fd9f87de3f2dd41b8d4aa', 'width': 640}, {'height': 267, 'url': 'https://i.scdn.co/image/d9b91a737507203a811d1229eded86e7dbf4a17c', 'width': 200}, {'height': 85, 'url': 'https://i.scdn.co/image/beb38ae10682dc556207c322f26c1b43f46f9547', 'width': 64}]",Al Jarreau,54,artist,spotify:artist:3YR92OLKlvkK5oKNekSqXe,151753
64,{'spotify': 'https://open.spotify.com/artist/7egNqIGRldMzifHoh8pib6'},"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'vocal jazz']",https://api.spotify.com/v1/artists/7egNqIGRldMzifHoh8pib6,7egNqIGRldMzifHoh8pib6,"[{'height': 1000, 'url': 'https://i.scdn.co/image/3a0246e68f01729ccb9df2611cfb764c89169ff4', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/c32703bfb7898937909513e9407a97d4ef557209', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/683e884da61a4a32932391e472e084ac2e9f444c', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/d607eae7fa7eb3fe5474afc73e3198efc1b8c970', 'width': 64}]",Al Martino,44,artist,spotify:artist:7egNqIGRldMzifHoh8pib6,29158
65,{'spotify': 'https://open.spotify.com/artist/0DW7boyjvbaSP3OJ72sXgC'},"['album rock', 'art rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",https://api.spotify.com/v1/artists/0DW7boyjvbaSP3OJ72sXgC,0DW7boyjvbaSP3OJ72sXgC,"[{'height': 1000, 'url': 'https://i.scdn.co/image/ccaee5b70c1958b1496e16dcb50d2d6e98356862', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/8c5e32b1ef51d9dd2f5d5fa075624417b3ede012', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/124ec7d296932dd8f8edba85db3983cbf8112a55', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/f5823f7b50ecb56b0dfd05974ccd45835c36c6be', 'width': 64}]",Al Stewart,52,artist,spotify:artist:0DW7boyjvbaSP3OJ72sXgC,75125
66,{'spotify': 'https://open.spotify.com/artist/6rJqqRce0Kvo2dJUXoHleC'},"['contemporary country', 'country', 'country road', 'country rock', 'traditional country']",https://api.spotify.com/v1/artists/6rJqqRce0Kvo2dJUXoHleC,6rJqqRce0Kvo2dJUXoHleC,"[{'height': 960, 'url': 'https://i.scdn.co/image/e62bc7c5b919ceb8145d0c73e8d04c7b8b066f73', 'width': 960}, {'height': 640, 'url': 'https://i.scdn.co/image/474f5b02a571f22e02f4395afbd89a5c6c95e0fe', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/44c6b5a091604a17e619208c3b1fbb0e20560cae', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/dfcc6e475684de78f1cbe5016c3a5dcddddaf70c', 'width': 64}]",Alabama,64,artist,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,394414
67,{'spotify': 'https://open.spotify.com/artist/16GcWuvvybAoaHr0NqT8Eh'},"['folk-pop', 'funk', 'indie pop', 'modern rock', 'stomp and holler']",https://api.spotify.com/v1/artists/16GcWuvvybAoaHr0NqT8Eh,16GcWuvvybAoaHr0NqT8Eh,"[{'height': 986, 'url': 'https://i.scdn.co/image/cf307b565c69fe3861b88e1cc2178a47b1db0431', 'width': 1000}, {'height': 631, 'url': 'https://i.scdn.co/image/af39853ae9a7722966ba55b1dab7c1ac166a5235', 'width': 640}, {'height': 197, 'url': 'https://i.scdn.co/image/636403b45a4a5dedb85fa14ab58f3ca66d98cc91', 'width': 200}, {'height': 63, 'url': 'https://i.scdn.co/image/5b3de508efbcff631eedb2efae0f10ecfc3fed35', 'width': 64}]",Alabama Shakes,66,artist,spotify:artist:16GcWuvvybAoaHr0NqT8Eh,1127398
68,{'spotify': 'https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS'},"['contemporary country', 'country', 'country road']",https://api.spotify.com/v1/artists/4mxWe1mtYIYfP040G38yvS,4mxWe1mtYIYfP040G38yvS,"[{'height': 1333, 'url': 'https://i.scdn.co/image/43fdc2605725f488299398758ffb2c46e6ee7d38', 'width': 1000}, {'height': 853, 'url': 'https://i.scdn.co/image/ce3925ef836dc9977b9100013777b70bc159ab02', 'width': 640}, {'height': 267, 'url': 'https://i.scdn.co/image/75dfc9856729232143ce6edcb7920381db30399f', 'width': 200}, {'height': 85, 'url': 'https://i.scdn.co/image/2dad4aff9650aa11ec16841171c2fcdc49cd1700', 'width': 64}]",Alan Jackson,72,artist,spotify:artist:4mxWe1mtYIYfP040G38yvS,822913
69,{'spotify': 'https://open.spotify.com/artist/2m62cc253Xvd9qYQ8d2X3d'},"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",https://api.spotify.com/v1/artists/2m62cc253Xvd9qYQ8d2X3d,2m62cc253Xvd9qYQ8d2X3d,"[{'height': 1028, 'url': 'https://i.scdn.co/image/3e90d18b7375a0e78340d23f72822646c4cc3b70', 'width': 1000}, {'height': 658, 'url': 'https://i.scdn.co/image/112b078d34b51f977720805963334611383ee1c1', 'width': 640}, {'height': 206, 'url': 'https://i.scdn.co/image/63e9f6ec84b77cd5d8631c7d6e9c2f3273693254', 'width': 200}, {'height': 66, 'url': 'https://i.scdn.co/image/50beb6c019cacb758e07f102168add254b0acd18', 'width': 64}]",The Alan Parsons Project,61,artist,spotify:artist:2m62cc253Xvd9qYQ8d2X3d,405259
